age,car,carcat,empcat,jobsat
50,12.9,Economy,5 to 15,Highly satisfied
64,10.700000000000001,Economy,5 to 15,Somewhat dissatisfied
44,81.4,Luxury,More than 15,Somewhat dissatisfied
38,12.5,Economy,Less than 5,Highly dissatisfied
37,26.700000000000003,Standard,5 to 15,Neutral
37,32.300000000000004,Luxury,5 to 15,Neutral
34,22.700000000000003,Standard,5 to 15,Neutral
37,40,Luxury,More than 15,Highly satisfied
44,74.8,Luxury,More than 15,Neutral
49,49,Luxury,More than 15,Somewhat satisfied
45,79.60000000000001,Luxury,More than 15,Somewhat satisfied
48,33.300000000000004,Luxury,5 to 15,Highly dissatisfied
35,26.400000000000002,Standard,5 to 15,Somewhat satisfied
35,20.5,Standard,5 to 15,Neutral
37,31.5,Luxury,More than 15,Somewhat satisfied
42,29,Standard,5 to 15,Somewhat dissatisfied
41,28.200000000000003,Standard,5 to 15,Neutral
43,22.200000000000003,Standard,More than 15,Neutral
33,27,Standard,Less than 5,Somewhat dissatisfied
33,15.3,Standard,Less than 5,Highly dissatisfied
27,10.8,Economy,Less than 5,Highly dissatisfied
49,44.800000000000004,Luxury,5 to 15,Highly dissatisfied
35,20.900000000000002,Standard,Less than 5,Highly dissatisfied
39,33.1,Luxury,Less than 5,Somewhat dissatisfied
45,32.2,Luxury,More than 15,Somewhat satisfied
52,11,Economy,5 to 15,Neutral
61,25.5,Standard,5 to 15,Neutral
39,18,Standard,5 to 15,Neutral
54,31.700000000000003,Luxury,5 to 15,Highly satisfied
52,58.5,Luxury,5 to 15,Somewhat satisfied
31,23.3,Standard,5 to 15,Highly dissatisfied
55,69.7,Luxury,More than 15,Neutral
28,13.700000000000001,Economy,5 to 15,Neutral
21,12.9,Economy,Less than 5,Neutral
22,14.5,Economy,Less than 5,Highly dissatisfied
53,9.3,Economy,Less than 5,Highly dissatisfied
38,39.400000000000006,Luxury,5 to 15,Highly satisfied
74,51.400000000000006,Luxury,More than 15,Somewhat satisfied
32,30.6,Luxury,Less than 5,Somewhat dissatisfied
35,11.5,Economy,Less than 5,Highly dissatisfied
46,9.9,Economy,Less than 5,Highly dissatisfied
34,11.600000000000001,Economy,5 to 15,Somewhat satisfied
25,8.4,Economy,Less than 5,Highly dissatisfied
42,21.900000000000002,Standard,5 to 15,Highly satisfied
31,18.2,Standard,5 to 15,Somewhat satisfied
47,56.900000000000006,Luxury,More than 15,Neutral
60,43.900000000000006,Luxury,More than 15,Neutral
46,74.3,Luxury,More than 15,Somewhat satisfied
68,4.6000000000000005,Economy,5 to 15,Neutral
32,11.600000000000001,Economy,5 to 15,Neutral
51,36.7,Luxury,More than 15,Highly dissatisfied
42,68.2,Luxury,5 to 15,Neutral
33,17.400000000000002,Standard,5 to 15,Neutral
31,18,Standard,5 to 15,Somewhat dissatisfied
49,27.1,Standard,More than 15,Highly satisfied
34,8.9,Economy,Less than 5,Somewhat dissatisfied
63,10,Economy,More than 15,Somewhat satisfied
38,10,Economy,5 to 15,Neutral
40,16.5,Standard,More than 15,Highly satisfied
39,15.8,Standard,Less than 5,Highly dissatisfied
46,57.5,Luxury,5 to 15,Somewhat satisfied
62,67.7,Luxury,More than 15,Neutral
33,37.300000000000004,Luxury,Less than 5,Neutral
61,12.700000000000001,Economy,More than 15,Highly satisfied
63,4.5,Economy,More than 15,Somewhat satisfied
38,24.200000000000003,Standard,5 to 15,Somewhat satisfied
49,22.1,Standard,5 to 15,Somewhat dissatisfied
29,21.200000000000003,Standard,5 to 15,Somewhat satisfied
28,25.900000000000002,Standard,Less than 5,Somewhat satisfied
37,26.700000000000003,Standard,5 to 15,Somewhat satisfied
41,24.8,Standard,5 to 15,Highly dissatisfied
42,27,Standard,More than 15,Somewhat satisfied
52,70.7,Luxury,More than 15,Highly satisfied
55,61.6,Luxury,More than 15,Highly satisfied
41,32.9,Luxury,5 to 15,Highly satisfied
54,11.3,Economy,Less than 5,Somewhat dissatisfied
27,17,Standard,Less than 5,Somewhat dissatisfied
28,14.700000000000001,Economy,Less than 5,Neutral
39,41.900000000000006,Luxury,More than 15,Highly satisfied
23,12.200000000000001,Economy,Less than 5,Highly dissatisfied
36,50.800000000000004,Luxury,5 to 15,Highly satisfied
29,11.5,Economy,5 to 15,Neutral
33,18.1,Standard,5 to 15,Neutral
51,58.800000000000004,Luxury,More than 15,Neutral
39,11.3,Economy,Less than 5,Highly dissatisfied
53,24.1,Standard,More than 15,Somewhat satisfied
37,11,Economy,5 to 15,Neutral
42,22.1,Standard,5 to 15,Somewhat dissatisfied
62,68.1,Luxury,5 to 15,Somewhat satisfied
50,84.80000000000001,Luxury,More than 15,Neutral
66,41.900000000000006,Luxury,More than 15,Somewhat dissatisfied
35,48.7,Luxury,5 to 15,Somewhat satisfied
63,18.8,Standard,More than 15,Neutral
47,58.900000000000006,Luxury,5 to 15,Highly satisfied
57,17.7,Standard,More than 15,Neutral
45,40,Luxury,More than 15,Somewhat satisfied
33,18.5,Standard,5 to 15,Highly satisfied
32,23.8,Standard,5 to 15,Highly satisfied
67,6.9,Economy,5 to 15,Highly dissatisfied
48,34.300000000000004,Luxury,More than 15,Somewhat satisfied
39,28.3,Standard,5 to 15,Highly satisfied
58,28.200000000000003,Standard,More than 15,Highly satisfied
34,17,Standard,Less than 5,Neutral
43,40.5,Luxury,More than 15,Neutral
35,20.200000000000003,Standard,Less than 5,Neutral
35,13,Economy,5 to 15,Somewhat satisfied
30,18.3,Standard,5 to 15,Somewhat dissatisfied
49,75.2,Luxury,More than 15,Neutral
41,8.5,Economy,Less than 5,Highly dissatisfied
59,10.9,Economy,5 to 15,Somewhat dissatisfied
38,16.5,Standard,5 to 15,Somewhat dissatisfied
32,12.9,Economy,Less than 5,Neutral
55,67,Luxury,More than 15,Somewhat dissatisfied
29,15.9,Standard,5 to 15,Neutral
61,9.5,Economy,More than 15,Neutral
42,28,Standard,Less than 5,Somewhat satisfied
31,15,Standard,Less than 5,Neutral
51,15.600000000000001,Standard,Less than 5,Highly dissatisfied
28,27.6,Standard,Less than 5,Highly dissatisfied
38,17.6,Standard,Less than 5,Somewhat dissatisfied
38,40.400000000000006,Luxury,5 to 15,Neutral
51,19.1,Standard,5 to 15,Somewhat satisfied
45,65.9,Luxury,More than 15,Highly satisfied
64,30,Luxury,5 to 15,Somewhat satisfied
61,47.6,Luxury,5 to 15,Somewhat dissatisfied
53,73.7,Luxury,More than 15,Highly satisfied
36,42,Luxury,5 to 15,Somewhat satisfied
34,31.200000000000003,Luxury,5 to 15,Neutral
34,61.6,Luxury,5 to 15,Somewhat dissatisfied
45,12.700000000000001,Economy,5 to 15,Somewhat satisfied
29,11.600000000000001,Economy,5 to 15,Neutral
30,23,Standard,Less than 5,Somewhat dissatisfied
55,48.7,Luxury,More than 15,Highly dissatisfied
53,31.3,Luxury,More than 15,Somewhat satisfied
54,74.4,Luxury,More than 15,Neutral
33,12.4,Economy,5 to 15,Somewhat dissatisfied
61,48.900000000000006,Luxury,More than 15,Highly satisfied
30,10.8,Economy,Less than 5,Highly dissatisfied
40,71.3,Luxury,More than 15,Highly satisfied
41,37.7,Luxury,More than 15,Somewhat satisfied
39,52.900000000000006,Luxury,5 to 15,Highly dissatisfied
25,15.3,Standard,Less than 5,Highly satisfied
55,46.300000000000004,Luxury,More than 15,Somewhat satisfied
52,48.400000000000006,Luxury,More than 15,Somewhat satisfied
53,32.6,Luxury,5 to 15,Somewhat dissatisfied
58,27,Standard,5 to 15,Somewhat satisfied
33,21.200000000000003,Standard,Less than 5,Highly dissatisfied
68,14.100000000000001,Economy,Less than 5,Somewhat satisfied
40,27.8,Standard,More than 15,Neutral
44,12.4,Economy,Less than 5,Highly dissatisfied
46,23.3,Standard,5 to 15,Somewhat satisfied
40,14.200000000000001,Economy,Less than 5,Neutral
24,27.3,Standard,Less than 5,Neutral
35,11.100000000000001,Economy,Less than 5,Somewhat satisfied
21,9.3,Economy,Less than 5,Highly dissatisfied
29,47.900000000000006,Luxury,5 to 15,Neutral
25,8.8,Economy,Less than 5,Somewhat dissatisfied
21,15,Standard,Less than 5,Highly dissatisfied
44,32.9,Luxury,More than 15,Highly satisfied
32,21.400000000000002,Standard,Less than 5,Somewhat dissatisfied
57,35.6,Luxury,5 to 15,Somewhat satisfied
57,10.100000000000001,Economy,Less than 5,Somewhat satisfied
35,8.5,Economy,Less than 5,Neutral
41,17.7,Standard,5 to 15,Neutral
46,52.1,Luxury,More than 15,Highly satisfied
59,37,Luxury,5 to 15,Somewhat dissatisfied
67,68.60000000000001,Luxury,More than 15,Neutral
42,59.900000000000006,Luxury,Less than 5,Neutral
40,58.900000000000006,Luxury,More than 15,Neutral
59,5.5,Economy,Less than 5,Somewhat dissatisfied
30,14.4,Economy,Less than 5,Highly satisfied
37,11.9,Economy,Less than 5,Neutral
45,62,Luxury,More than 15,Neutral
65,21.6,Standard,More than 15,Highly satisfied
50,35.300000000000004,Luxury,5 to 15,Somewhat dissatisfied
24,9.5,Economy,Less than 5,Highly dissatisfied
42,11.100000000000001,Economy,5 to 15,Highly satisfied
47,48.900000000000006,Luxury,More than 15,Somewhat satisfied
65,11.8,Economy,More than 15,Neutral
42,25,Standard,5 to 15,Somewhat dissatisfied
25,10,Economy,Less than 5,Somewhat dissatisfied
38,8.6,Economy,Less than 5,Somewhat dissatisfied
58,74.7,Luxury,More than 15,Highly satisfied
24,9.5,Economy,Less than 5,Highly dissatisfied
39,19.5,Standard,5 to 15,Highly satisfied
38,33.4,Luxury,5 to 15,Somewhat satisfied
37,21.200000000000003,Standard,5 to 15,Somewhat dissatisfied
57,13.700000000000001,Economy,5 to 15,Neutral
70,6.9,Economy,5 to 15,Neutral
40,10,Economy,Less than 5,Highly dissatisfied
23,9,Economy,Less than 5,Highly dissatisfied
33,21.1,Standard,More than 15,Neutral
30,17.7,Standard,5 to 15,Somewhat satisfied
58,78.9,Luxury,More than 15,Neutral
49,14.3,Economy,Less than 5,Somewhat dissatisfied
40,34.9,Luxury,5 to 15,Neutral
40,19.3,Standard,Less than 5,Somewhat dissatisfied
35,14.8,Economy,Less than 5,Somewhat satisfied
54,55.2,Luxury,More than 15,Neutral
52,42.6,Luxury,More than 15,Highly satisfied
40,25.1,Standard,More than 15,Somewhat dissatisfied
67,22.8,Standard,5 to 15,Neutral
28,33.4,Luxury,Less than 5,Highly dissatisfied
30,23.5,Standard,Less than 5,Somewhat dissatisfied
36,10,Economy,Less than 5,Somewhat satisfied
36,9.4,Economy,Less than 5,Neutral
55,14.5,Economy,5 to 15,Somewhat dissatisfied
26,10,Economy,5 to 15,Somewhat satisfied
43,78.4,Luxury,More than 15,Somewhat dissatisfied
50,16.6,Standard,5 to 15,Neutral
63,5,Economy,Less than 5,Highly dissatisfied
52,76.9,Luxury,More than 15,Highly satisfied
60,8.9,Economy,More than 15,Neutral
52,44,Luxury,5 to 15,Somewhat dissatisfied
53,68.9,Luxury,Less than 5,Somewhat satisfied
38,23,Standard,More than 15,Highly satisfied
27,21.8,Standard,Less than 5,Highly satisfied
37,19.200000000000003,Standard,5 to 15,Somewhat satisfied
41,49.900000000000006,Luxury,More than 15,Somewhat dissatisfied
54,19.1,Standard,5 to 15,Highly satisfied
45,60.2,Luxury,5 to 15,Somewhat satisfied
30,18.900000000000002,Standard,5 to 15,Somewhat dissatisfied
56,77.2,Luxury,More than 15,Somewhat satisfied
53,31,Luxury,5 to 15,Highly satisfied
28,11.8,Economy,Less than 5,Somewhat dissatisfied
61,13.200000000000001,Economy,5 to 15,Highly satisfied
25,11.5,Economy,Less than 5,Somewhat dissatisfied
45,15.600000000000001,Standard,Less than 5,Neutral
64,85.4,Luxury,More than 15,Somewhat satisfied
37,28.900000000000002,Standard,Less than 5,Highly dissatisfied
42,8.5,Economy,5 to 15,Neutral
48,25,Standard,Less than 5,Highly dissatisfied
42,9,Economy,Less than 5,Somewhat dissatisfied
50,17.5,Standard,5 to 15,Highly dissatisfied
43,52.2,Luxury,More than 15,Somewhat satisfied
60,74.4,Luxury,More than 15,Neutral
44,20.700000000000003,Standard,Less than 5,Highly dissatisfied
27,14,Economy,Less than 5,Somewhat dissatisfied
41,58.1,Luxury,5 to 15,Highly satisfied
38,27.700000000000003,Standard,More than 15,Somewhat satisfied
66,9.5,Economy,More than 15,Neutral
53,22.900000000000002,Standard,5 to 15,Highly satisfied
55,29.6,Standard,5 to 15,Neutral
53,33.9,Luxury,More than 15,Highly satisfied
31,26.3,Standard,Less than 5,Somewhat satisfied
29,18.400000000000002,Standard,5 to 15,Somewhat dissatisfied
50,21.200000000000003,Standard,Less than 5,Somewhat dissatisfied
47,55.800000000000004,Luxury,More than 15,Somewhat satisfied
42,15,Standard,5 to 15,Highly dissatisfied
39,51.7,Luxury,More than 15,Somewhat satisfied
28,26.3,Standard,Less than 5,Highly dissatisfied
22,11,Economy,Less than 5,Highly dissatisfied
39,22,Standard,5 to 15,Highly satisfied
62,4.3,Economy,More than 15,Highly satisfied
44,31.5,Luxury,5 to 15,Somewhat dissatisfied
35,13.700000000000001,Economy,5 to 15,Neutral
28,8.4,Economy,Less than 5,Neutral
36,21.200000000000003,Standard,5 to 15,Somewhat satisfied
50,24.700000000000003,Standard,More than 15,Neutral
36,22.900000000000002,Standard,Less than 5,Somewhat dissatisfied
30,17.900000000000002,Standard,5 to 15,Somewhat satisfied
55,94.9,Luxury,More than 15,Highly satisfied
29,16.8,Standard,Less than 5,Highly dissatisfied
35,17.1,Standard,5 to 15,Somewhat dissatisfied
48,12.3,Economy,5 to 15,Somewhat dissatisfied
31,19,Standard,5 to 15,Neutral
23,17.7,Standard,Less than 5,Somewhat dissatisfied
60,98.7,Luxury,More than 15,Somewhat satisfied
26,11.700000000000001,Economy,Less than 5,Neutral
61,6.9,Economy,More than 15,Somewhat dissatisfied
72,4.9,Economy,Less than 5,Neutral
30,23.8,Standard,5 to 15,Highly satisfied
42,15.5,Standard,Less than 5,Somewhat satisfied
26,21.3,Standard,Less than 5,Somewhat dissatisfied
52,20.1,Standard,5 to 15,Neutral
40,33.6,Luxury,More than 15,Somewhat satisfied
24,11.200000000000001,Economy,Less than 5,Somewhat satisfied
35,52.300000000000004,Luxury,Less than 5,Highly dissatisfied
24,9.4,Economy,Less than 5,Neutral
66,7,Economy,5 to 15,Highly satisfied
48,36.800000000000004,Luxury,Less than 5,Neutral
48,18.7,Standard,Less than 5,Somewhat satisfied
40,9,Economy,Less than 5,Highly satisfied
45,30.3,Luxury,Less than 5,Somewhat dissatisfied
61,77.1,Luxury,More than 15,Neutral
30,17.8,Standard,Less than 5,Somewhat satisfied
44,13.9,Economy,Less than 5,Highly dissatisfied
55,79.7,Luxury,More than 15,Somewhat satisfied
32,16.400000000000002,Standard,Less than 5,Somewhat dissatisfied
38,16.7,Standard,5 to 15,Highly satisfied
35,16.8,Standard,Less than 5,Somewhat satisfied
56,17.8,Standard,5 to 15,Neutral
20,12.700000000000001,Economy,Less than 5,Somewhat satisfied
43,55.6,Luxury,More than 15,Neutral
43,36.300000000000004,Luxury,More than 15,Neutral
35,50.300000000000004,Luxury,5 to 15,Somewhat satisfied
62,49.900000000000006,Luxury,More than 15,Highly satisfied
48,59.6,Luxury,More than 15,Highly satisfied
38,10.5,Economy,5 to 15,Somewhat dissatisfied
31,15.4,Standard,5 to 15,Neutral
37,11.600000000000001,Economy,5 to 15,Somewhat satisfied
49,84.80000000000001,Luxury,More than 15,Highly satisfied
35,11,Economy,Less than 5,Neutral
53,89.9,Luxury,More than 15,Highly satisfied
69,4.5,Economy,Less than 5,Highly satisfied
49,50.800000000000004,Luxury,More than 15,Neutral
58,5.800000000000001,Economy,Less than 5,Somewhat dissatisfied
27,15.700000000000001,Standard,Less than 5,Somewhat satisfied
51,33,Luxury,More than 15,Highly satisfied
53,90.4,Luxury,More than 15,Highly dissatisfied
53,25.200000000000003,Standard,5 to 15,Somewhat satisfied
40,10.200000000000001,Economy,Less than 5,Somewhat dissatisfied
30,9.1,Economy,Less than 5,Neutral
54,75.9,Luxury,More than 15,Highly satisfied
36,24.900000000000002,Standard,More than 15,Neutral
26,10.600000000000001,Economy,Less than 5,Somewhat satisfied
38,24.6,Standard,5 to 15,Highly dissatisfied
55,6.800000000000001,Economy,Less than 5,Highly dissatisfied
37,31.700000000000003,Luxury,More than 15,Highly satisfied
31,11.3,Economy,5 to 15,Highly satisfied
38,13.200000000000001,Economy,5 to 15,Somewhat satisfied
39,69.9,Luxury,5 to 15,Highly satisfied
62,5,Economy,Less than 5,Somewhat satisfied
55,75.9,Luxury,More than 15,Neutral
47,34,Luxury,5 to 15,Somewhat dissatisfied
43,66.2,Luxury,More than 15,Neutral
32,18.6,Standard,Less than 5,Highly dissatisfied
33,49.7,Luxury,5 to 15,Highly satisfied
38,37.4,Luxury,5 to 15,Highly satisfied
31,17.900000000000002,Standard,5 to 15,Somewhat satisfied
31,18.7,Standard,Less than 5,Somewhat dissatisfied
43,35.5,Luxury,5 to 15,Highly satisfied
67,15.700000000000001,Standard,5 to 15,Highly satisfied
34,17.5,Standard,Less than 5,Highly dissatisfied
43,17.7,Standard,5 to 15,Highly dissatisfied
24,14.700000000000001,Economy,Less than 5,Highly dissatisfied
45,24,Standard,5 to 15,Somewhat satisfied
27,17.8,Standard,Less than 5,Highly dissatisfied
47,22.6,Standard,5 to 15,Neutral
44,19.1,Standard,5 to 15,Neutral
51,68,Luxury,5 to 15,Highly satisfied
60,30.8,Luxury,More than 15,Highly satisfied
25,10.700000000000001,Economy,5 to 15,Somewhat dissatisfied
58,7.6000000000000005,Economy,5 to 15,Highly dissatisfied
23,12.9,Economy,5 to 15,Highly dissatisfied
48,15.100000000000001,Standard,Less than 5,Highly dissatisfied
49,24.400000000000002,Standard,Less than 5,Somewhat satisfied
50,18.1,Standard,Less than 5,Somewhat satisfied
40,35.1,Luxury,5 to 15,Somewhat satisfied
31,19.400000000000002,Standard,Less than 5,Highly satisfied
35,10.600000000000001,Economy,Less than 5,Highly dissatisfied
54,15.9,Standard,More than 15,Somewhat satisfied
60,75.6,Luxury,More than 15,Somewhat satisfied
47,27.1,Standard,5 to 15,Neutral
44,85.60000000000001,Luxury,More than 15,Somewhat satisfied
33,16.1,Standard,Less than 5,Neutral
49,10.8,Economy,5 to 15,Somewhat satisfied
28,14.5,Economy,5 to 15,Highly satisfied
60,60.7,Luxury,5 to 15,Highly satisfied
37,33.1,Luxury,More than 15,Somewhat dissatisfied
45,26.3,Standard,5 to 15,Somewhat satisfied
49,15.3,Standard,5 to 15,Neutral
47,72.4,Luxury,More than 15,Somewhat satisfied
37,50.400000000000006,Luxury,5 to 15,Highly dissatisfied
41,19.900000000000002,Standard,Less than 5,Somewhat dissatisfied
43,19.6,Standard,Less than 5,Highly dissatisfied
48,47.2,Luxury,5 to 15,Neutral
50,33,Luxury,More than 15,Neutral
41,33.5,Luxury,5 to 15,Somewhat dissatisfied
45,26,Standard,5 to 15,Neutral
29,11.4,Economy,Less than 5,Somewhat satisfied
63,43.800000000000004,Luxury,More than 15,Neutral
29,10.600000000000001,Economy,Less than 5,Highly dissatisfied
54,75.2,Luxury,More than 15,Highly dissatisfied
67,11.200000000000001,Economy,More than 15,Highly satisfied
25,14.200000000000001,Economy,Less than 5,Somewhat dissatisfied
39,58.6,Luxury,5 to 15,Somewhat dissatisfied
48,32.5,Luxury,5 to 15,Neutral
25,11.5,Economy,Less than 5,Somewhat dissatisfied
45,37.5,Luxury,5 to 15,Somewhat dissatisfied
37,25.8,Standard,5 to 15,Highly satisfied
33,14,Economy,5 to 15,Neutral
50,28.400000000000002,Standard,More than 15,Somewhat dissatisfied
25,9.9,Economy,Less than 5,Highly dissatisfied
55,24,Standard,Less than 5,Neutral
57,58.1,Luxury,More than 15,Highly satisfied
67,21.900000000000002,Standard,More than 15,Highly satisfied
42,39.800000000000004,Luxury,More than 15,Somewhat dissatisfied
66,9.8,Economy,More than 15,Somewhat satisfied
42,19.1,Standard,5 to 15,Somewhat satisfied
28,24.5,Standard,Less than 5,Somewhat dissatisfied
45,32.300000000000004,Luxury,Less than 5,Somewhat satisfied
76,4.9,Economy,More than 15,Highly satisfied
31,16.3,Standard,5 to 15,Somewhat satisfied
39,23.6,Standard,More than 15,Somewhat dissatisfied
39,22.700000000000003,Standard,Less than 5,Somewhat dissatisfied
47,19.8,Standard,5 to 15,Neutral
32,19.3,Standard,Less than 5,Somewhat dissatisfied
52,62.800000000000004,Luxury,More than 15,Somewhat satisfied
25,7.6000000000000005,Economy,Less than 5,Highly dissatisfied
70,6,Economy,5 to 15,Highly satisfied
39,31.3,Luxury,Less than 5,Neutral
57,93.5,Luxury,More than 15,Highly satisfied
46,15.200000000000001,Standard,Less than 5,Somewhat dissatisfied
56,58,Luxury,5 to 15,Somewhat dissatisfied
36,12,Economy,Less than 5,Somewhat dissatisfied
36,52.300000000000004,Luxury,Less than 5,Neutral
23,14.8,Economy,5 to 15,Somewhat satisfied
54,38,Luxury,More than 15,Neutral
